,E,tot>50keV,tot>200keV,tot>500keV,fe,se,de,511
452,4570,0.09261606718428142,0.07995988998124573,0.0667556292377441,0.015440346989501865,0.005540551087061918,0.0008372020423945871,0.0032075007627052504
453,4580,0.09272199990317412,0.08004076133482745,0.06667642797512283,0.01557538780537053,0.005442913467181339,0.0007734262546922176,0.0031052178523310833
454,4590,0.09311351350713988,0.08037899346589418,0.06688217090551281,0.01545534457783592,0.005415708384207544,0.0008690130805924145,0.0032184141159796414
455,4600,0.0930035541222107,0.08046728141147574,0.06686306474012874,0.015493429554259973,0.005416253824493359,0.0008236238152680663,0.0031428990263106305
456,4610,0.09268515219816979,0.08010494965920167,0.06655355713030994,0.015490245184320338,0.005475583272486987,0.0008065815170552015,0.0032233866312052985
457,4620,0.09297883082269787,0.08039297413438846,0.06688015873947706,0.01537436451374294,0.005501285648871095,0.0007942844395392798,0.0032543353958507004
458,4630,0.09330738318770573,0.08055761547863656,0.06713603601755153,0.015529051754712501,0.005525153370636668,0.0008160226516632617,0.003238296787203921
459,4640,0.09293200230177216,0.0805005593446857,0.06697794056955397,0.01538593027128949,0.00546231843250018,0.0008201380477904568,0.003203572781251445
460,4650,0.0933690621706321,0.08063481819621983,0.0671447269275129,0.015388185750203284,0.005557494374987943,0.0008113813182374319,0.003244063851267023
461,4660,0.09338395566343155,0.0806022843092959,0.06726138564618774,0.015399765801673945,0.0056156228729806815,0.0008312522839006747,0.003275098973893775
462,4670,0.0932507991876383,0.08059145714465588,0.06712534946242828,0.015506338706330312,0.0055196993049224366,0.000878465186663651,0.0032707817932115103
463,4680,0.09318723306907767,0.08037513090056679,0.06683714543336747,0.015414687756671345,0.005571896499635894,0.0007963178449124429,0.0032129213048203422
464,4690,0.09318377209834676,0.08040883067753053,0.06703690764688683,0.015166355581313023,0.005570472022372569,0.0007969442912107682,0.0033339708112613865
465,4700,0.09271937197574091,0.08011964688727698,0.06659116660939343,0.01522578038654791,0.005501133081331092,0.0008161436227024919,0.003194917851603496
466,4710,0.09328058429701765,0.08050024635538938,0.06698432020404023,0.015296640871808249,0.005652262122134307,0.0007750050720227227,0.003239138625626757
467,4720,0.09344018893645102,0.08069566123416486,0.06705160153163557,0.015200585795614058,0.0055511659474462615,0.000806916092882178,0.0032094306147670277
468,4730,0.09284736982356433,0.08009230169845992,0.06664127136803395,0.015009430750315467,0.005585038893535702,0.0008416287134121282,0.0032763403486400704
469,4740,0.09347123114026024,0.08053422027552623,0.06694377837835966,0.015067588550872377,0.00554550523726127,0.0008854798619713529,0.0033107364721881973
470,4750,0.09314806018879322,0.08041005114110611,0.06697052353920434,0.015093889352596944,0.005684778949601339,0.0008398623939940327,0.0033309161590216324
471,4760,0.09355333195565567,0.08083763569789255,0.06721992513338818,0.01519436479945292,0.005642914007010038,0.0008375435968784664,0.0032805229956085085
472,4770,0.09310850482025848,0.08047540952509058,0.06692660595285109,0.015047392070874556,0.005585073207801398,0.000826034396831063,0.0032552768192444744
473,4780,0.09333533097749092,0.08061010807943736,0.06706344012693077,0.01513846888611821,0.005678934957165458,0.0007875769494825642,0.0033256756973959445
474,4790,0.09346298523444997,0.08067282480713296,0.06709560404158063,0.015005738145656035,0.005614898771314545,0.0008661676409858375,0.0033723787107344024
475,4800,0.09340189743892113,0.08062426690770579,0.06704234575795374,0.014946066732650936,0.00554874659464497,0.0008472242814479063,0.0032935843941287357
476,4810,0.09377949402473568,0.08084171051766569,0.06735513449704024,0.01513581185563327,0.00564455966546523,0.0008111839340991657,0.003397940313097562
477,4820,0.09339787978603764,0.08059895759001205,0.06710414395076811,0.014947679695840065,0.005702998784045304,0.000838609130506762,0.0034180886105576835
478,4830,0.0934848391561828,0.08075597848270703,0.06734073531859777,0.014952762746533312,0.005753299082619017,0.0008163618991587824,0.0033113394492065556
479,4840,0.09410380298985675,0.08108103492151326,0.06755955888255256,0.015084777508498246,0.0057778392623221006,0.0008476896897820088,0.003437156818038199
480,4850,0.09410541384562293,0.0812494705657286,0.06754643245157772,0.015094206610409715,0.005652226068576022,0.0008664245150382074,0.0033699024362788543
481,4860,0.09370330334149365,0.08089734797044115,0.06734424606328718,0.014954285532608745,0.005800604984307652,0.0008345785775601692,0.0034158108924426923
482,4870,0.09362098037059001,0.08093914100495413,0.06732691455066442,0.014864648805804799,0.005718393769751591,0.0008901326807961528,0.003433247419465671
483,4880,0.0934023781039148,0.08066427471001253,0.06722239931332688,0.014806955283017693,0.005630176022267052,0.0008674004089011589,0.0033662722788001566
484,4890,0.09389741441164846,0.08098954490275137,0.0674020460123792,0.014856856595373431,0.005749709800515772,0.0008119365988337741,0.0033786400740468086
485,4900,0.09343397555992967,0.0805713750108694,0.06705548083427347,0.014680191030509998,0.005693309979638921,0.0008430141624120708,0.0034172282055712337
486,4910,0.09359831739444244,0.08073067033561891,0.06724445146156623,0.014829371165644171,0.005754916997473836,0.0008508886683507759,0.003391713280404186
487,4920,0.09351777031345465,0.08079375849942703,0.06744920052594384,0.014794563745350832,0.0057059838781882526,0.0008350907027882344,0.0033718969172595735
488,4930,0.09358033008504338,0.08067452112138265,0.06716644107275109,0.014725556144767749,0.005792149556675621,0.0008395805134093886,0.0034601064293422424
489,4940,0.09353147442218833,0.0804617776090536,0.06708040281150389,0.014690983914046513,0.005801703165749791,0.000858097225560515,0.003450078733789937
490,4950,0.09397520495227968,0.08097704108243069,0.06730981695902301,0.01474568419683046,0.005810673333714692,0.0008345026465174656,0.0034577460128383296
491,4960,0.09437343777390587,0.08141133668587124,0.06771891327590446,0.014759903736349162,0.005862740848148403,0.0008328138747799652,0.0035348384469897445
492,4970,0.09383772379968533,0.08093563104086464,0.06736740370272389,0.014783601343902743,0.005779878037526141,0.0008708409235947553,0.0034562373072278677
493,4980,0.09409431270673424,0.08120906508365441,0.06766584261554497,0.014646922208159111,0.0057435953577584615,0.0008724590050392607,0.003442917610154931
494,4990,0.094250416676893,0.08124808953365656,0.06760206073776912,0.014744895568610564,0.005775465261307172,0.0007998857624796681,0.0034444174221143313
495,5000,0.09404953622802507,0.08110703659985595,0.06759244662486193,0.014560172819191041,0.0058963742172751235,0.0008417025453285509,0.003451481780844276
496,5010,0.0938002931711157,0.080896869967206,0.06732254663896282,0.014650211255656895,0.005799447592186183,0.0008683873085278304,0.0034894038390396002
497,5020,0.09414722222222222,0.081025,0.06744555555555555,0.014604444444444444,0.005746666666666666,0.0008411111111111112,0.003431111111111111
498,5030,0.09411600220593049,0.0813381387406001,0.06778742286733237,0.01471193632539472,0.005807766695110002,0.0008521904512503787,0.003495312397706631
499,5040,0.09395188904427458,0.08100661115629855,0.0674269237844271,0.014585877435412127,0.005897514887845268,0.0008133739059899336,0.00353523992313949
500,5050,0.09401060067738538,0.08098468219271011,0.06745910760202142,0.014382127915283113,0.005848687752560115,0.0008432734280890838,0.0035781021146575197
501,5060,0.09410567858992064,0.08106177026917255,0.06751279386093607,0.014591162855723488,0.005858016187597981,0.000820597494442317,0.003563935044044258
502,5070,0.09417616960032493,0.08114026374227956,0.06749676613291304,0.01449335346498373,0.005943472444803518,0.0008680670525232993,0.003415979056019849
503,5080,0.09405749066126716,0.08100586061286777,0.06754474820968583,0.014582091016409055,0.00580384748077417,0.0008806901789267043,0.003496582503254365
504,5090,0.09387963350782459,0.08091194842206592,0.06750010044575902,0.014455933482341636,0.005941985831919296,0.0008448451511667394,0.0036141209675155665
505,5100,0.0945454745329973,0.08159169797423756,0.06794645237355817,0.01461264267045564,0.0058752882266127635,0.0008613131865564787,0.0035538100878627393
506,5110,0.09408145005022699,0.08121236407151444,0.06763021962639908,0.014453294395986234,0.005883967437545629,0.0008700520933398473,0.003516163207500563
507,5120,0.09448431702760308,0.08147712022735047,0.06781098422054399,0.01443690848968064,0.005897560718890614,0.000854647440114377,0.003625810243050987
508,5130,0.09399094143687667,0.0810989406857375,0.06758500546656308,0.014423295387666098,0.005851439783768277,0.0008732266518628744,0.0036434629267382
509,5140,0.09476465754278494,0.08179289688803498,0.06807700277696828,0.014604370868241357,0.005901125932422185,0.000872074109349892,0.0036474021212997676
510,5150,0.09446660128820326,0.08139673296974753,0.06785563736357342,0.014468261231372053,0.005842563126983468,0.0008698320618023051,0.0036636147009808952
511,5160,0.09451402059764358,0.0815257045198991,0.06790100567018685,0.014372325910867149,0.005936300647507201,0.0008626885563435965,0.0035898095868583412
512,5170,0.09449101059406377,0.08143046273942568,0.06786616178806754,0.01431094473038862,0.005906709283270986,0.0009111123576352904,0.0035420650173699515
513,5180,0.09432343955910674,0.08137086778151788,0.06772158198137636,0.014369386788322398,0.005925060547766246,0.0008566156014991589,0.00364782275508245
514,5190,0.09424207760153738,0.08125706799286928,0.06770010092088954,0.014189759517144058,0.00601451566120564,0.0008549487628228736,0.003624026776082727
515,5200,0.09450978052141082,0.0813622210408688,0.06771071788918664,0.01435778373276339,0.005929068165297864,0.0008576264198843479,0.003680578911394877
516,5210,0.0943931739689849,0.08128827791697704,0.06783070359585562,0.01433087289225977,0.005934312995191982,0.000875465565111397,0.0036137333243041916
517,5220,0.09418711034908502,0.08104360302961279,0.06760360528034307,0.014412248300996218,0.005872458257339626,0.000839154482875784,0.0036920633082813347
518,5230,0.0945672565683113,0.0814862884610397,0.06792496260882346,0.014355618186376644,0.005986370591947713,0.0008596728596253102,0.0036367241871201445
519,5240,0.09495617656296038,0.08167531695229338,0.06807715428807017,0.014325585310811292,0.006146937216086617,0.000858013359106112,0.0036287489517666982
520,5250,0.09467091126916094,0.08151458368026869,0.06783118381618651,0.01415496248247808,0.005987497931861088,0.000850429499232835,0.003594115545236867
521,5260,0.09479333909955451,0.08174237478248841,0.06795834326813413,0.014229684700370893,0.006016856239709744,0.0008310247816541591,0.0036828284122205853
522,5270,0.09510084596438757,0.08194157911202228,0.06832057416782325,0.014282704118875788,0.0060934377287861176,0.0008627353171049506,0.0036570839438775896
523,5280,0.09444613845142948,0.08137854470961618,0.0677698231027241,0.014216416788706747,0.005927712188690428,0.0008702066163618169,0.003695022912040954
524,5290,0.09517095032090547,0.08203074108764197,0.0683452793842561,0.014185142433134193,0.00613395625434607,0.0008889170063548452,0.003627242464712729
525,5300,0.09446162330899735,0.08131912261961174,0.06781573191333286,0.014135215958406623,0.005953078943352582,0.0009086503837802962,0.0037133119690726892
526,5310,0.0946717147410188,0.08153709585993733,0.06809178511459771,0.01404263056010096,0.006072662324467118,0.0008919690698495203,0.003716537791039668
527,5320,0.09439745272730574,0.08138497805530129,0.06779304370674748,0.014057104282447339,0.006013563094880781,0.0008860125376915822,0.0036078708248194597
528,5330,0.09489137525208696,0.08168497836359088,0.06802361150151293,0.013998994052321013,0.00612796017172583,0.0009152737100427821,0.003687230278278411
529,5340,0.09492383326150891,0.081804733806611,0.0681177863730335,0.014343222020569308,0.006026326625518108,0.0008784064885953647,0.003717912727199119
530,5350,0.0950460664007346,0.08189594175172556,0.06819306285438251,0.014097627359579673,0.005995707775480694,0.0009038782174393699,0.003801980977592971
531,5360,0.09478229544570616,0.08148804628041562,0.06789944381039821,0.014090703323748255,0.0060103331824374155,0.0008782780012879286,0.003728032423494707
532,5370,0.0948757420375727,0.08159003919858085,0.06794137671019529,0.013880553375498208,0.006174559181791312,0.0008840508419443387,0.0036948655536965373
533,5380,0.09510043080764907,0.08183437462405686,0.06808393144175087,0.013945469895136044,0.006138571779104689,0.0009019985468390039,0.0037174317313761413
534,5390,0.0954954544877142,0.08222306672820504,0.06852460335271228,0.014149944742491542,0.006111141692107703,0.0008325676322263483,0.0037595218637658944
535,5400,0.09512884894938549,0.08191145764503767,0.06829549359059073,0.01409224263248315,0.006172591515792256,0.0008769657724329325,0.00377375446015594
536,5410,0.09504034497540868,0.08180865014856158,0.06810075579516874,0.013891088628017426,0.0061166826103758705,0.0008563144479569879,0.003772112657615708
537,5420,0.09530528388218998,0.08194860324826965,0.06819647375616834,0.013918218012537311,0.006196947240267872,0.0008778964651617464,0.00376282770187796
538,5430,0.09479550477542571,0.08156270191622612,0.06797181453538796,0.013945285738283396,0.006044256087305219,0.0008752006984754551,0.003729608271331174
539,5440,0.09505745216176643,0.08190614534071593,0.06819367542368603,0.013893914404483414,0.006069186623807199,0.0008693557616250694,0.0037808823776906376
540,5450,0.09517854085098292,0.08207122304501156,0.06845387856637858,0.014032824497248167,0.00613870414355964,0.000900819509386907,0.0037419464634824056
541,5460,0.09539684729653239,0.08222324926019167,0.0684762702644005,0.013961537836061308,0.006130402463072535,0.0008933831417604421,0.003747959986087774
542,5470,0.09538202636312243,0.08204852537210837,0.06836608683305644,0.013949642967729565,0.006235817862982808,0.0008838703356454376,0.0037922071662132052
543,5480,0.09506160436112619,0.08197048139624691,0.0682080053750106,0.0138404429778982,0.006125377145530296,0.0008785672499013639,0.0038041595633013198
544,5490,0.09475144762422393,0.08169878963981855,0.06815801576185798,0.01374145535882267,0.006196040721617158,0.0008549867257562138,0.0038113803123105547
545,5500,0.09556421411403025,0.08225450768439815,0.06849227123615856,0.013830611802838882,0.006255040072655338,0.0008904454576059753,0.00391670733521409
546,5510,0.09540225271319688,0.08199617475599603,0.06832632281869083,0.013818941578233747,0.0061382186081595826,0.0008872397512600941,0.003799179381423952
547,5520,0.09540048440067392,0.08212215810288204,0.0684070173538728,0.013724512215185523,0.0061908946834631105,0.0008684225323367647,0.0038136660967426866
548,5530,0.09491986534507664,0.08165404666747784,0.06800292022725359,0.013651126440224258,0.006156084482756828,0.0008730522718598458,0.0038156388153112258
549,5540,0.09532586223282351,0.08201176493194423,0.0683341357002378,0.013859395197119996,0.006254826535545892,0.0008657253266983562,0.003837079529880507
550,5550,0.09571896199468144,0.08232661658627974,0.06856497025104683,0.013794841924161565,0.006227803691660697,0.0008636039932218757,0.003876881710112258
551,5560,0.09551580982416952,0.08199516986793287,0.06830875961338222,0.013667243063808097,0.006224156669508937,0.0008122744617386611,0.0038026152336687762
552,5570,0.09555379874544442,0.08212041001740483,0.06844229810078249,0.013765032626309244,0.0062267306016775695,0.0008852460373469316,0.003811317904217517
553,5580,0.09563194917763489,0.08227164893130516,0.06857960191420988,0.01363055501441445,0.006236529246681628,0.0008701893488617003,0.0038781300850398224
554,5590,0.09560157409199406,0.08222385652538546,0.06848590413521709,0.01374620992194052,0.006219469711631507,0.0008536223469453584,0.003938068511708922
555,5600,0.09560009071977897,0.08217459433826106,0.06837900249479392,0.013495598028906621,0.006183377662316241,0.0009108059627636544,0.003888579616915115
556,5610,0.09579428907968991,0.08253116933528414,0.06881552922231363,0.013690414290377017,0.006211215297762521,0.0009009222354815095,0.0038646989838626807
557,5620,0.09573601101153857,0.08241326279559189,0.068636499424897,0.01358909006210701,0.006166482164094342,0.0008874633715689849,0.003904376078800166
558,5630,0.0953764809737465,0.08201016493236987,0.06834497091588639,0.013548621335471012,0.006110565336420027,0.000912040006511637,0.003916225838771252
559,5640,0.09580304231732299,0.08247225980639053,0.06868294474323716,0.013565177786508474,0.006278921145736417,0.0008724428090914593,0.003890346094625937
560,5650,0.09595812125533781,0.08261616136779038,0.06876603391608678,0.013742551656872147,0.006272693370052538,0.0008580450302031851,0.003985427065660167
561,5660,0.09619207102281012,0.08271412981248148,0.06874911423582278,0.01345133630796607,0.0062787569575656925,0.0009153109678198357,0.0039610606555959575
562,5670,0.09577089958256278,0.08234586530712985,0.06860247702920017,0.013536943627835484,0.006195894510871815,0.0009218469028958972,0.003955663456384225
563,5680,0.09619232033382397,0.08287008588536234,0.06908137163435332,0.013648362012824622,0.006360253062741023,0.0008890676324261645,0.003982941333785182
564,5690,0.09594345922304857,0.08260295549427303,0.06878991930756409,0.013460293510452295,0.006329488166298801,0.0008895028469188539,0.003993332551726248
565,5700,0.0957537095538353,0.08230792924291755,0.06850882172504118,0.013633135371668147,0.006181698770736973,0.0008486980605187394,0.003924019376993511
566,5710,0.0955995604594531,0.08220689627117679,0.06852795104645126,0.013451140776538582,0.0062061457368787435,0.0009407103329148443,0.004050647844324135
567,5720,0.09601912429266628,0.08263831542081468,0.06885070395639645,0.013488476973754377,0.006311280671442661,0.0009095923137164083,0.004016731216740968
568,5730,0.09627031775951239,0.08276538630880763,0.06874001992464346,0.013555656103088726,0.006250291666751208,0.0009242031664357005,0.003922030122327572
569,5740,0.09600712923976223,0.08257039693633182,0.06878054637577558,0.013553256262022867,0.006191981834421482,0.0009017941143241889,0.003999811535162624
570,5750,0.09591718081200977,0.08242855053770841,0.06857306514284327,0.013417789285502846,0.006314462137262512,0.0009011985789297647,0.003953939189083201
